Wall time,Step,Value
1584850608.1628966,1,0.30710357427597046
1584850648.3325276,2,0.18132109940052032
1584850690.6622336,3,0.15786491334438324
1584850732.3128219,4,0.1545182168483734
1584850774.2138917,5,0.13997593522071838
1584850815.4528325,6,0.13415341079235077
1584850857.3764226,7,0.12781229615211487
1584850898.3665438,8,0.12680284678936005
1584850938.5540864,9,0.1314985752105713
1584850977.0232368,10,0.11832036077976227
1584851020.0813847,11,0.11031017452478409
1584851060.2034183,12,0.12047640234231949
1584851100.4291685,13,0.12215110659599304
1584851142.2312455,14,0.10568628460168839
1584851184.7027993,15,0.10554154962301254
1584851227.2199342,16,0.09567567706108093
1584851270.5996985,17,0.10593818128108978
1584851314.5825686,18,0.12332575023174286
1584851361.0928009,19,0.11005445569753647
1584851438.8246543,20,0.09612127393484116
1584851546.0152907,21,0.047709234058856964
1584851656.8057387,22,0.027997128665447235
1584851760.983148,23,0.023424368351697922
1584851874.6473138,24,0.02062275819480419
1584851991.7406068,25,0.01866016536951065
1584852107.5259748,26,0.017045162618160248
1584852210.7584405,27,0.015963980928063393
1584852309.6355658,28,0.014912605285644531
1584852421.0459852,29,0.014360121451318264
1584852534.5846457,30,0.012944544665515423
1584852650.1276383,31,0.01236701663583517
1584852770.0441477,32,0.011851223185658455
1584852890.9062839,33,0.011150609701871872
1584853007.3724122,34,0.010461416095495224
1584853128.290926,35,0.00984257087111473
1584853246.167896,36,0.010224424302577972
1584853363.9261672,37,0.009565695188939571
1584853477.1091788,38,0.009069530293345451
1584853592.1318777,39,0.008933790028095245
1584853700.7315679,40,0.008762725628912449
1584853805.1074963,41,0.007361007854342461
1584853904.5447965,42,0.007037638686597347
1584854004.8669856,43,0.00690234312787652
1584854109.1576262,44,0.006804485339671373
1584854217.116382,45,0.006725518964231014
1584854318.0038595,46,0.0066589596681296825
1584854399.3552725,47,0.006591914687305689
1584854477.737522,48,0.00653016148135066
1584854552.9372816,49,0.0064736600033938885
1584854629.0389824,50,0.0064229536801576614
1584854706.7716222,51,0.00635450379922986
1584854775.1565933,52,0.006296038161963224
1584854844.3206,53,0.006249803118407726
1584854914.9092503,54,0.006183191668242216
1584854985.634195,55,0.0061229439452290535
1584855064.6327205,56,0.006065722089260817
1584855140.2427218,57,0.006021749693900347
1584855207.8679335,58,0.005971997510641813
1584855273.0459485,59,0.005940536968410015
1584855343.460175,60,0.005892809946089983
1584855410.0985649,61,0.0057848007418215275
1584855477.2010915,62,0.005775838159024715
1584855551.8291805,63,0.005768449977040291
1584855630.1625283,64,0.005761421751230955
1584855697.7853944,65,0.005756279919296503
1584855766.664796,66,0.005749800708144903
1584855839.5193143,67,0.005744600668549538
1584855910.1743658,68,0.0057389638386666775
1584855987.802531,69,0.005733725149184465
1584856061.2809944,70,0.005728835705667734
1584856132.5234222,71,0.00572342611849308
1584856208.7320955,72,0.005717136897146702
1584856283.876845,73,0.005712850484997034
1584856360.8978977,74,0.005706884432584047
1584856436.7570028,75,0.005702326539903879
1584856511.670606,76,0.005697477143257856
1584856586.8441656,77,0.005692059639841318
1584856657.3838956,78,0.005687747150659561
1584856729.70114,79,0.005683249328285456
1584856801.6613066,80,0.005678921937942505
1584856881.5631268,81,0.005665930453687906
1584856954.234736,82,0.005665479227900505
1584857020.4950562,83,0.00566487992182374
1584857087.4877312,84,0.005664399825036526
1584857150.9012437,85,0.00566386803984642
1584857222.355542,86,0.00566339585930109
1584857294.0857522,87,0.005662915762513876
1584857367.6599991,88,0.005662413313984871
1584857433.258977,89,0.005661946255713701
1584857509.8880763,90,0.00566147593781352
1584857578.4960005,91,0.0056609404273331165
1584857661.0406532,92,0.005660495720803738
1584857726.5284717,93,0.005660039372742176
1584857808.1373537,94,0.005659612361341715
1584857881.0637736,95,0.005659133195877075
1584857950.9753428,96,0.005658654496073723
1584858021.6855514,97,0.005658220965415239
1584858094.694253,98,0.00565772969275713
1584858158.2533665,99,0.005657285451889038
1584858216.2148848,100,0.005656875669956207
