Wall time,Step,Value
1584850608.1888764,1,0.9210833311080933
1584850648.3329,2,0.9512666463851929
1584850690.662639,3,0.9586833119392395
1584850732.3131611,4,0.9615166783332825
1584850774.2142687,5,0.965149998664856
1584850815.4532313,6,0.9667666554450989
1584850857.3768094,7,0.9688000082969666
1584850898.3669543,8,0.9696833491325378
1584850938.554506,9,0.9703666567802429
1584850977.0235834,10,0.9724166393280029
1584851020.0817645,11,0.9739500284194946
1584851060.203767,12,0.9725666642189026
1584851100.4295592,13,0.9729999899864197
1584851142.2316842,14,0.9754999876022339
1584851184.7031329,15,0.9768333435058594
1584851227.2202747,16,0.9791333079338074
1584851270.6000347,17,0.9765666723251343
1584851314.5829031,18,0.9751499891281128
1584851361.0932019,19,0.9771666526794434
1584851438.8251092,20,0.9789833426475525
1584851546.015643,21,0.9866833090782166
1584851656.8061748,22,0.991683304309845
1584851760.9835074,23,0.992983341217041
1584851874.6477363,24,0.9937333464622498
1584851991.740949,25,0.994533360004425
1584852107.526347,26,0.9946666955947876
1584852210.7588515,27,0.9953333139419556
1584852309.6359298,28,0.9955166578292847
1584852421.0463767,29,0.9956833124160767
1584852534.5850341,30,0.996066689491272
1584852650.1279805,31,0.9962000250816345
1584852770.0445054,32,0.9962499737739563
1584852890.9066494,33,0.9965999722480774
1584853007.3728788,34,0.9968833327293396
1584853128.2912738,35,0.9970333576202393
1584853246.1683426,36,0.9967833161354065
1584853363.9265757,37,0.9970166683197021
1584853477.1095934,38,0.997083306312561
1584853592.1322384,39,0.9971333146095276
1584853700.7319782,40,0.9970999956130981
1584853805.10784,41,0.9976166486740112
1584853904.5451515,42,0.9978333115577698
1584854004.867422,43,0.9978833198547363
1584854109.1579726,44,0.9979000091552734
1584854217.1167755,45,0.9979000091552734
1584854318.0042462,46,0.99795001745224
1584854399.3556542,47,0.9979333281517029
1584854477.7379236,48,0.9980000257492065
1584854552.9377096,49,0.9979666471481323
1584854629.039342,50,0.9980499744415283
1584854706.7720015,51,0.9980833530426025
1584854775.1570115,52,0.9980666637420654
1584854844.3209324,53,0.9980999827384949
1584854914.909587,54,0.9980999827384949
1584854985.6346178,55,0.9980666637420654
1584855064.6330657,56,0.998116672039032
1584855140.2431242,57,0.9981833100318909
1584855207.8682911,58,0.9981499910354614
1584855273.0464134,59,0.9981666803359985
1584855343.4605248,60,0.9981666803359985
1584855410.0989716,61,0.998199999332428
1584855477.2014334,62,0.9981833100318909
1584855551.829539,63,0.9981833100318909
1584855630.1629326,64,0.998199999332428
1584855697.7857773,65,0.998199999332428
1584855766.6651978,66,0.998199999332428
1584855839.5196857,67,0.9982166886329651
1584855910.1747963,68,0.998199999332428
1584855987.8028815,69,0.998199999332428
1584856061.2813325,70,0.998199999332428
1584856132.5237598,71,0.998199999332428
1584856208.732452,72,0.998199999332428
1584856283.8771684,73,0.998199999332428
1584856360.898339,74,0.998199999332428
1584856436.7574172,75,0.998199999332428
1584856511.6709776,76,0.998199999332428
1584856586.8445423,77,0.998199999332428
1584856657.3842552,78,0.998199999332428
1584856729.7015462,79,0.998199999332428
1584856801.6617053,80,0.998199999332428
1584856881.5634668,81,0.998199999332428
1584856954.2351637,82,0.998199999332428
1584857020.4954798,83,0.998199999332428
1584857087.4881537,84,0.9982166886329651
1584857150.9016716,85,0.9982166886329651
1584857222.3560355,86,0.9982166886329651
1584857294.086206,87,0.998199999332428
1584857367.6603723,88,0.998199999332428
1584857433.2593913,89,0.998199999332428
1584857509.8884327,90,0.998199999332428
1584857578.496418,91,0.998199999332428
1584857661.0410118,92,0.998199999332428
1584857726.5288584,93,0.9982166886329651
1584857808.137796,94,0.998199999332428
1584857881.0641162,95,0.998199999332428
1584857950.9757557,96,0.998199999332428
1584858021.685891,97,0.998199999332428
1584858094.6946414,98,0.998199999332428
1584858158.2537599,99,0.998199999332428
1584858216.2152658,100,0.998199999332428
